,business_id,date,review_id,stars,user_id
107986,8RxwEbhxRResGQUwsZujAw,2006-04-19,n7GupMrrWxx51BP3x5vSmQ,5,WdH8pzmTvPyFucmrfI0bUA
107988,F2KO-6OpG6F6Hg722IrgOA,2006-04-19,Fowj-WyaPZajqRc9PzJJDQ,5,WdH8pzmTvPyFucmrfI0bUA
107990,LYpujMCxfrHcSO_NA1BRQg,2006-04-20,0-jcmT2P0RmFS7fVmmLjmg,4,WdH8pzmTvPyFucmrfI0bUA
112829,UXl_Grxsus1o0w3NKxYn4g,2006-08-07,cpL-52njUOWjYVRqqmaAvA,5,_EyNzuxAnUn2L1xQExIH-A
135216,2weQS-RnoOBhb1KsHKyoSQ,2006-09-16,_U3LKYfobfAcP1t4o57TUg,4,KbxKyo1315KL5wzns4fsLw
136854,4Hqp9pTPa8j2M4wK0l249A,2006-10-06,XAoDIGV6PxutdPG2jUBfiA,4,VbbJyHyVk2VK-Y4HJ1gYcg
137567,XZbuPXdyA0ZtTu3AzqtQhg,2006-12-12,29AT7UVZ0UHE2k66LIUbXw,3,klvwYhiiUD8nmUbJgMHVxA
138493,tjYHsz4ydS6GuBSv-uifQA,2006-11-13,BbjyMNrLEdsuQ5xU44Vxjg,4,Xmfi1Ewy0c1vbu4oslOgbA
138496,KVsv8wRGnLX8QWoNZKNMQA,2006-11-08,YqoCis_GECIiFYqsReyV3Q,1,Xmfi1Ewy0c1vbu4oslOgbA
139394,TDFNuRJ_45hW18mu-V12JQ,2006-11-22,se-Ya-UcPfERJF_fSvdQjw,5,RRbXouY4fEpJs89acegOjA
144907,-U7tvCtaraTQ9b0zBhpBMA,2006-12-05,tkNXTGXthajG6fB4qHlrzg,1,NdpQTyYKuu1TeVpt1VGoNA
145406,Af7BsyzsJi_2qPFu_5tsJg,2006-01-07,LYU2FsKCZI9fLCW-MPZDzw,3,URziMTGW_qU7tX6kTWTQvw
145408,spnbqpkQsY79i5dL5qiRUg,2006-01-07,AEXeFa8hJAYZhGqJPH1-DQ,3,URziMTGW_qU7tX6kTWTQvw
145418,a1KXovXPdeDurOrER4ST6A,2006-01-07,F5VUKbnYkPjfqhmWF3VLwQ,2,URziMTGW_qU7tX6kTWTQvw
145421,-A9sm-E6uQxWTJ_MuyOzFw,2006-01-07,Wm4WygAxE3mbBEsH0197pQ,3,URziMTGW_qU7tX6kTWTQvw
148597,v9IUv0_QqXqZ8OSOuAeyWA,2006-04-12,A8akJeJKcrJxPKvgllJB7w,5,kHCf2k5Y032jIxDm3ziPxA
148635,Ae5S7cr7TlRUMLOa6E6f0A,2006-11-29,srTxBOQ9QLznWfXftok3yA,5,zG6CNNmoid_KeXMtxTJSlQ
149075,749lGtWM9PsrWonlVY4W2w,2006-07-26,gPvklUTIlbZl38qAD3g6rw,4,RP5kgf5wTnoDKUcDL4Lovw
156990,TCWMgOiV0PxQkWE1SyBIWQ,2006-07-04,r8vO3DK-ydziuS_sT706wg,3,XGE3yRMDwghKsL-WJXk1ww
156993,rcaPajgKOJC2vo_l3xa42A,2006-07-04,IvcpUnYlHL-yT74x7FowYw,5,XGE3yRMDwghKsL-WJXk1ww
159730,d4qwVw4PcN-_2mK2o1Ro1g,2006-09-03,qyXgsfsm2e1JUvtCVjXzww,5,yqV1ri3AFC3rjsfF_rB9bA
169368,U5ZlFP1kBFzlmnaIn1f9sQ,2006-01-07,UxTw0OxfJd9sVJtiID0Qlw,5,URziMTGW_qU7tX6kTWTQvw
169372,50NTSGbZ3pN5643_K1IReA,2006-01-07,1eWtmuWRtGP2j0jD1Prlhw,4,URziMTGW_qU7tX6kTWTQvw
172401,Thx8WO-qqYJmEKssu4g9SA,2006-06-12,9Klsm9f2yb7Q_N3CJQMlbQ,1,Su5aBOYKcRnprCSc6pW1iw
173581,Gen0ei06dGq13OJ8DRXUjg,2006-05-29,WlCN0MLb2y1Rc7MCelybjw,4,EQcsjt_3R2UrdTpQuTkk9g
182988,88Mq2edCXyXRtjmY_Vkarg,2006-11-28,bCb38K0vSERr_shejQXIXQ,5,vNp3L03Pm6qLhGUA65fslA
182989,SZ8wQ0u11V3gCkOI8JEVCQ,2006-12-29,Fr_7EJ7FLaODuCB_yo0kiQ,5,vNp3L03Pm6qLhGUA65fslA
185654,XnJeadLrlj9AZB8qSdIR2Q,2006-12-30,UppNUev8b_K2mDY14stIng,5,XutwFXhPapBTBh7BKnXFwQ
199267,L_ZLtfHvfzfoNVQ0-okTXg,2006-03-27,pVs-iVEyQceGMbnwWyor8Q,5,997O6CMwrCANTj06fY_6sQ
202252,TuA6RNMVHAlqyOKDrgaKPw,2006-06-28,HNjmHr0q-5IB2OwXtAZZaQ,5,KsWLGLLJJNM6I0Pn0In8wg
207433,K64Uw3a2Enh2MznpwRHWKQ,2006-12-31,bSqaLrrabhhokA7ETjnYsA,4,Ml9EY3cA-8np9D9h5v9sqA
207436,7Zmxle5A6XTZACIHgiC98Q,2006-12-31,AcQj--N35xclRUu6W86AAw,4,Ml9EY3cA-8np9D9h5v9sqA
208280,XZbuPXdyA0ZtTu3AzqtQhg,2006-09-07,B4K29d5JMYThtag5FSwQQA,5,0VMSr96ADGR3XovHiRsHGA
221289,jJF2OmkykpD0tKdirkef7w,2006-07-06,xaxJCM_P3gtf2f0M07oxNA,3,0b05s5C8o56F8VWks1PKhQ
224676,-3zffZUHoY8bQjGfPSoBKQ,2006-12-08,VPt2T6MI7E6toMB32O9kdA,3,Z_XHZiOS7Me8U-IpOj_RyQ
224679,YuiM5VKscO8rS1EX7f19_g,2006-12-08,e5KcWVEcJDsjd_vyoeCQ0g,5,Z_XHZiOS7Me8U-IpOj_RyQ
224683,MqYYYNA-ZYvV-1w5qcmMoA,2006-12-08,WnSQFbUsEt1N78uAWPrCug,2,Z_XHZiOS7Me8U-IpOj_RyQ
230482,JVfZlAiBvnFCQq2LuYRjSw,2006-10-03,GrEGRpu9YjI7XXlg61j7RA,4,CILiLja7zQP2Mov8EuyZmw
232229,MbhIK-51P6TmHWLLa-n4Sg,2006-08-30,ahVnVnTNg2iuev6sKyoI-Q,5,yPLi_dtwzBk92m8Pqmxylw
232230,c-uuAPbSpRGR0vPUHlRQRw,2006-08-30,XqbHzqWQu69_fnKVhwJwnQ,5,yPLi_dtwzBk92m8Pqmxylw
234158,3QfcfPCJSo0z2v1bkdUemQ,2006-11-17,RTsBQW1tDv7glJy9-UNLjg,5,6jHNxiYFSJ7o8nTTA2pm0A
236529,Os1n1_idfw9vv9kwULGJnQ,2006-09-15,VRiWz07fH03nT-Vm3fWWFQ,5,6zbzFl8u36bHu6MYdzKtuw
238554,AcgtsEyOco2WVJLgCGVwQA,2006-12-31,S48Uk1FeWuFDhOtWshZGWA,4,9odfPnZ1v2nmClkgCUE3Cw
254130,1_jvFRQjcRVfd9LdOLvI8A,2006-08-23,5L_DO2tcWEd6NklViWyESQ,4,oGC89qnmDU2_xLYDi8LpTw
257863,ECOkEVUodMLUxvI0PMI4gQ,2006-12-05,wjqeUoZqUODzWnUcEiazLg,1,WzDcKl7HOq2Dj3R86gH7ww
257864,LJvGjabschy4zGXwnAk2Wg,2006-12-05,-Bgj6aZMlxkFK-sxCJQJHg,3,WzDcKl7HOq2Dj3R86gH7ww
259998,DtAND35Vc4dY7usrGtbR7w,2006-09-02,GLua-rHhHQNmgd_QnL04bw,4,sxRBfGVeEmuW8bHUmyCuKQ
260197,g62SlImzhs6_1t-knPjd8w,2006-12-23,iPOEoz2e3g4aq9j1zfqmrg,5,5Qtl5jsqsdmi5g1I869iaQ
261497,lKom12WnYEjH5FFemK3M1Q,2006-05-01,ByKBCG2mNJN6jVmFknqDfw,5,hFUJq76QWtsoZdsFENetuQ
261498,ODTI9W7fHMKNWZ3g8VcFUg,2006-05-01,LCxvmR3qb7wR9ZaHOYZHmg,5,hFUJq76QWtsoZdsFENetuQ
263087,Cni2l-VKG_pdospJ6xliXQ,2006-06-29,uZsw9X83Ziyy4Iy86HMilQ,4,WJuJJUbGevhEAOziSCTm7A
265199,3kdSl5mo9dWC4clrQjEDGg,2006-12-31,qnXBpMOaL4LypB_YjNV5jQ,5,H9vsNcaXlsbpDYx8ejAMHg
273736,fQFfq8C3P0Gm3xhanR8K_A,2006-04-03,Iv8qVFAZqToc97vpmyvO1w,2,nW8CRcO8MmuxqJvNPOJHxg
273737,dTtMrvC0UoDV-3-8diJYLw,2006-04-03,riGs9HFJ8WOkIw6XYd7onA,4,nW8CRcO8MmuxqJvNPOJHxg
273738,aWYWNfHuQJyRwDHaHq8X1w,2006-04-03,mOOVW81fNpLCjdbO6y6FfQ,3,nW8CRcO8MmuxqJvNPOJHxg
273739,NYf9TKBKPpa1wkA_uwIlfg,2006-03-07,IVEuPluq44tGeRv3-htf-Q,4,nW8CRcO8MmuxqJvNPOJHxg
273740,utQbhURq2LEPZX7XjmYB3g,2006-04-03,rmHAqJKBU5_ZFxHlJnXnSw,4,nW8CRcO8MmuxqJvNPOJHxg
273741,vn5f16PcHU-feucWgK7r1g,2006-04-03,xnG_F8-bdJnRjILGq8K1Sw,5,nW8CRcO8MmuxqJvNPOJHxg
273742,sdfmHavBrOZMMsiBv2sg7g,2006-04-03,M9_X8Az0gC-oq6Bt-dX8Qg,4,nW8CRcO8MmuxqJvNPOJHxg
273743,VrE8b5u-ai47W__Diw_mKg,2006-04-03,cl6CUW4CRX3RRsknrAk3gA,4,nW8CRcO8MmuxqJvNPOJHxg
273744,i60v66vwf1A13YqcIqGD_A,2006-04-03,xik34077XkUDMPRAAL9zMg,3,nW8CRcO8MmuxqJvNPOJHxg
273746,EgtyW19V-64c6PmRuvzSEA,2006-04-03,2olo_rYBpNcHsQEQC4P7hg,4,nW8CRcO8MmuxqJvNPOJHxg
273747,uoUa8ugZLrly0bA268IqEg,2006-04-03,BuD-EuuUg_pWMxa0ESXE4w,4,nW8CRcO8MmuxqJvNPOJHxg
280038,d4qwVw4PcN-_2mK2o1Ro1g,2006-11-03,8EMT3wZ2oF0tdJ2hb5lr1g,3,OvvyHMBHINriVkK3kPi2Xw
283266,OqhMk3pIe-q-_ixiC6TNjw,2006-04-28,JBXtPqX7h1fNO341DxvNrg,4,ZIbfOHuh7UbhvwNcdy0hQA
286753,iB9By3dVS6BydSUiDHxLyw,2006-11-07,wGpK0mRn7DdJf5q3lwPfDQ,5,CRDDK2pZyPMKVqGo1CPv9w
286755,_c3ixq9jYKxhLUB0czi0ug,2006-11-07,zCPaJlGlnKkwnrb_2sSRGA,5,CRDDK2pZyPMKVqGo1CPv9w
286757,xzj6q131hJE59tBkhe3Gag,2006-11-08,B9aHRWi1ljgvSFRK2k5t8Q,4,CRDDK2pZyPMKVqGo1CPv9w
293180,aNYunG3j5zNJ4F0dQcZMyQ,2006-11-11,VGV3mICydYlAX2eNm2QHLA,4,sJclHvrjKEOXNCSBnEaQMg
293182,7b7Hj8hdcObDoBcBqL4MVg,2006-10-28,yl5RITUhpBJXCwLptU4hxg,5,sJclHvrjKEOXNCSBnEaQMg
293183,024QUHVU7nlyW5y2BeeGLg,2006-10-28,HRoZq_iY0P3-tXyLCZXS_g,5,sJclHvrjKEOXNCSBnEaQMg
296422,-3zffZUHoY8bQjGfPSoBKQ,2006-04-04,84GPpXS4eq-COsCJzDdASA,4,SbrkE-1R_7vI5La48dIgUg
297267,gRCEObNuHtI61xR32ytqNQ,2006-09-06,eSRLoSOKoUpY1_YjTeYESQ,3,81Ebn3Wl5YGPmUlgtSzD6Q
301588,O275_cjC8Q4_SGU0I6jWzw,2006-06-25,legGTw6S2wo7QI3nEY0hVw,2,f5hZfRN7xB-Dt1zhloIkDQ
301589,0NgePUfXd2TG0kWgsQRq0A,2006-06-25,iRVmJKrplEgUkZ2qfA4evw,4,f5hZfRN7xB-Dt1zhloIkDQ
301590,UdEmYOnk2iJDY9lpEPAlJQ,2006-06-25,enaVUAB0q9BRNLHep23z_w,5,f5hZfRN7xB-Dt1zhloIkDQ
301591,6P-JmU0VW-qhYq7It1wowg,2006-06-25,BGlrkolN21dd9QeEQT_DEA,4,f5hZfRN7xB-Dt1zhloIkDQ
301592,d2fkRF67jiASrXxHfbmJuA,2006-06-25,2FLaqGgCj5Qlbh60TSm9ug,3,f5hZfRN7xB-Dt1zhloIkDQ
301593,mXYVVcDVxifAFU9oXQ3mXg,2006-06-25,WJNL_yAIEDFPcrOkRBRaaA,4,f5hZfRN7xB-Dt1zhloIkDQ
301594,s1b39BK1WFRY9200fwFCmg,2006-06-25,lhZSnFH5J_T8Yr-SrAbMkA,4,f5hZfRN7xB-Dt1zhloIkDQ
301595,6ZIHxvFTHC1pvAzAS0uLDA,2006-06-25,nyIrLov74THgyaxfkP4G3w,3,f5hZfRN7xB-Dt1zhloIkDQ
304807,k6EQholZjA03b-O6foAPCA,2006-09-24,zJY4z0qVtSdz-63N_Rkg8A,4,ygki8iY8sdfsoXvPZOZ5ow
304809,yDKmcWQ_Zycr4ekLV4CqFg,2006-09-03,FUBeHLbephckTEfK95Tiow,4,ygki8iY8sdfsoXvPZOZ5ow
304892,QEJgZqn_jYMvmkHaY8NKVg,2006-09-01,zQgU0veLG2N4YJcpDcomJQ,5,VtaxyiPHGFFU-Mrju_3nAA
308018,I6EDDi4-Eq_XlFghcDCUhw,2006-04-18,8plGdUBUNuOUx5G5FKOZAw,3,T8F-Ik6OOl_hsphn8n8zQg
309876,YV2nmpd7dz6VJiLQqBkECg,2006-12-31,-crZUlOZ9zmLOOrMThExCg,4,EoLjMFLXOxIvKuGET6DTNg
319656,xWVcdfpqgImFaD8kkfJewg,2006-04-03,NRK5TuLgV7gb3f32Qq3-YA,1,9ZRtwuZqV22sUKbjTcrkPg
320750,TVYJx5iUkLJFiuiXc8rxEQ,2006-10-18,JRzMma2QK4dcwgz9MoLcaA,4,QXHnCf661Cccl4CSvuskqQ
321184,KalAJyO0Zpg3K1wVwYXBHA,2006-09-01,tgpDCqsNSrBPudp6H7t2iw,4,qHW9KOby5HzBuOC5Y7uzlw
321185,4klmo_xFoMHjPR-HgdFDgQ,2006-08-16,fqPMJ7YAwy343YHHs-knHw,4,qHW9KOby5HzBuOC5Y7uzlw
321187,aveqqTTutqV5tOl3_SeI8A,2006-12-08,QYfd-y6wBJxrNLqa8O0Jig,4,qHW9KOby5HzBuOC5Y7uzlw
321190,G58YATMKnn-M-RUDWg3lxw,2006-12-27,O4zuzuGpC1wQe8X9QfsbtA,4,qHW9KOby5HzBuOC5Y7uzlw
323206,NJ0RzuWd5xDqfJejYQZ65g,2006-08-05,EeJ4_L20EdtNenGEBg0gdg,3,q5zFC4BW1xnIILAZNwbk1g
323207,VvbSKPCIqSz3CmjpA5y4Ow,2006-08-06,Q9OJf6bXgT-h2Z0e_Y9H0g,4,q5zFC4BW1xnIILAZNwbk1g
323209,bF8gv7k_rwZtiDLP2ZB04w,2006-09-06,7JmxRlaPQl5e19dQEMcLsA,3,q5zFC4BW1xnIILAZNwbk1g
323210,4P1h3LKaCkgQL5dSy5d9gw,2006-10-01,9urazmzLDBfGJBCKDTXPwQ,1,q5zFC4BW1xnIILAZNwbk1g
323212,mz48xdVWcCu463U3Lm7lhA,2006-10-31,rracDToBGV2T0PG10Af7kw,4,q5zFC4BW1xnIILAZNwbk1g
323213,st_pnALlGB6OCWkb4e14mg,2006-08-05,YahTAZHFVGLhqgj9xgXMyg,1,q5zFC4BW1xnIILAZNwbk1g
323214,rOs43_IYn3STyx3UCmlfXQ,2006-08-06,maS9z6-saqY8ARhNrKmQJA,3,q5zFC4BW1xnIILAZNwbk1g
323215,wUKzaS1MHg94RGM6z8u9mw,2006-12-26,YCf7mwwXU8__JzK4rR7F9A,3,q5zFC4BW1xnIILAZNwbk1g
323216,L192hPeosT4Z1qRO8jQbfQ,2006-08-06,t2jORSWp5qWpPOVlnrwftg,3,q5zFC4BW1xnIILAZNwbk1g
326088,whAwdYVty-jSNRhrYT2zHA,2006-08-27,TV1q76bPb2Td2fo9A8olBA,2,g2RO2mX4fSHPN5SABFkNCA
327908,TCWMgOiV0PxQkWE1SyBIWQ,2006-08-05,hGEPE9qiBC42rD-cQHe-Jg,5,dW6z4eBDiI2Biu6V5Wmvwg
327928,ujHiaprwCQ5ewziu0Vi9rw,2006-11-08,_xt7CoG8-kU9p5tfRzC94Q,3,QYgmpmgfQfD1WypU3UNAQw
331336,h14GmWZ8rXum9fXF__wt3w,2006-11-08,sTp7LrpUClBGhfBtelkQUQ,3,58KqAADM76N-9OyHVIDi-Q
331338,ejaUQ1hYo7Q7xCL1HdPINw,2006-11-08,CBL24nI13W-SHxOTw8tZWg,4,58KqAADM76N-9OyHVIDi-Q
337573,gKqzpzg2MmINROrgWqalOg,2006-01-21,1zbm59Ntnm8Y7geU-btpMw,3,XdoyxTxB-iaMQ9povkQ3bQ
348012,rdXAuI2fKilcf65W-QoASQ,2006-02-14,HuPsGKUeXdBtz8krjdEiYw,2,hLteZn9TSfep7VWIwtGBww
348013,xkdgCrkgfbI80Htst6-Lbw,2006-03-13,rGdwu0Cv8Xp1utam4wPPIw,5,hLteZn9TSfep7VWIwtGBww
352011,c0p3hFgBo5tGxqncNRN9Eg,2006-03-21,vYdVPxiBys8ysqmHMF-wCQ,5,pCCNrvJiX3qJm6ZSLDk2FQ
352012,C37hwsGUHn_3-il0ypeY-Q,2006-03-21,znEROnTLggmkee80EM_UqA,5,pCCNrvJiX3qJm6ZSLDk2FQ
355171,qmh6zxtJ8C8-YiUPv7ySlw,2006-09-13,__5qG6-G1X3OWc-uAZH8xA,3,SOy1PW0StwQrj50q93PZJw
355172,xkVMIk_Vqh17f48ZQ_6b0w,2006-08-17,-KFWkC9T_FokDKgR5PuxMA,5,SOy1PW0StwQrj50q93PZJw
359984,lLxtE1zeVm0Qm5NYkMvqZQ,2006-11-29,i8Ufh0vHNvd_xdk3qXZVQw,5,Sc7T4XlLnqhvk6bk0I6iFA
359986,kFEqEz7xdkCNHlJJzenssA,2006-11-29,6qaUALV_aQy6EqU0Ja6Mww,5,Sc7T4XlLnqhvk6bk0I6iFA
372356,rcaPajgKOJC2vo_l3xa42A,2006-09-09,0ttLyZbtVTnPOqeAA8Dm2Q,4,uv1a_EbEBkoIJ1iEAc6gnA
385708,BjH8Xepc10i6OhCDQdX6og,2006-01-01,eUt_hbectixCFT8eLgVPXw,2,_HPFykM5ZT6YluitFDagQA
388642,pRNz6EPc6ekD1lTxRZ3I4A,2006-11-11,H4FxffqmeZIKATrSF2c4eA,1,Jr-bGZc41yCmjWTeUkiGzQ
391416,utoTa3Ngv_oSfB5TIMgN_Q,2006-03-01,mvv_KRQJT7-3POklRpDEuA,5,mRKJE1R8fwiNAVUgh9of7Q
391417,PVTfzxu7of57zo1jZwEzkg,2006-03-01,JrZTRT0HDsFZ3XN8Cj516Q,5,mRKJE1R8fwiNAVUgh9of7Q
391419,p4GMQauk2iqZnN6cj81s3g,2006-03-01,6QVcYttVVjzihiFzxw_TCA,4,mRKJE1R8fwiNAVUgh9of7Q
403115,tDYcVluqZwieulc1iqxGXg,2006-10-17,OJ8SxuH0MOsAW43QQnsUJg,4,z9xFVXRJozxdteoIY8yBtA
403277,JwyH48vqADWY6HieOMDxgQ,2006-08-25,6a6py-uUK2Y56mndFh5ciw,3,ATmK0rSvtqgwFhkDUH5s3g
408440,RJdV7djZZeH3jJadPhgVvw,2006-09-09,Xm8R_E6OLb7XtiR7uP_zQQ,5,VbNMQwizyLjSGeS8u70XIQ
410938,lKom12WnYEjH5FFemK3M1Q,2006-12-19,4Isset7d6m_2F_1fupeNZQ,4,mLwKdFW96yof7-6EVgLXhA
410939,d2ZQRjuizstCTnicysmpMQ,2006-12-19,-NLQmltkmQbX6kCAzfHO1w,4,mLwKdFW96yof7-6EVgLXhA
411323,OCgwii1SvfJO29bdQglgRA,2006-11-10,5wqmFO8OlRc6lPIBY2CrDw,4,Ipv5kHVlfd_rXDZjOVTD6w
411324,jk0uBTrkNELZit7B6QYUNA,2006-11-10,2CajanQ4A4nVRSsCBlJMcg,4,Ipv5kHVlfd_rXDZjOVTD6w
411513,3aKRYHFXMjKiaSAsVH4qiw,2006-03-10,_-rdmOqt3m59DJC0xeHHwg,4,E0ZywLUXqSrHbcLo9tGF_g
412112,Ey1iEY8yAQG5MEBZPQ_niQ,2006-12-26,26hzybwt4qmLnB_clNJlug,3,cth0NPkBES5a5p1D-5dybQ
413939,rMtphJbzFYA3eLx-AT62vA,2006-03-01,C5LZldXb_00B0-n__Jri9Q,4,mRKJE1R8fwiNAVUgh9of7Q
414163,ropJyZdmv6NeDU2Vz1I_Hg,2006-08-14,NsXNydKoAek88XgXbw_zZA,4,3xhIAIzNPhFAp24U3oCB1Q
414164,NJ0RzuWd5xDqfJejYQZ65g,2006-11-25,p5VWcK4CVBsJYfrotqt2nw,4,3xhIAIzNPhFAp24U3oCB1Q
414166,zU9w_xRlQSRIYXxGo-HSOA,2006-08-08,J0OhyIwvZIXuqI7Cr9x9xQ,5,3xhIAIzNPhFAp24U3oCB1Q
414167,OtVNeY6IfUh3CIOCzmfg3A,2006-08-15,hAQ3uEYn_SUDjOhcKiYH9Q,5,3xhIAIzNPhFAp24U3oCB1Q
414168,Tl2nqtPXlLbAG3qkUYVM2g,2006-08-09,RKXlS1GY5ggX5ALcoQcNLQ,4,3xhIAIzNPhFAp24U3oCB1Q
414169,p-MmlS4oF-YoPFM1crJ21A,2006-08-16,Ziwcs9RiZeqxx71yx1disQ,3,3xhIAIzNPhFAp24U3oCB1Q
