,business_id,date,review_id,stars,user_id
92335,Xl6I0-JmFE_6w28bku2idQ,2007-02-11,7BQ6cej-allcge619QlLzw,3,nEwaBIELZIXXakxt2igyiA
92337,NYf9TKBKPpa1wkA_uwIlfg,2007-02-10,RKG30m3eTpn4DJXvwRX6hQ,5,nEwaBIELZIXXakxt2igyiA
92341,XAgJSBOBGw4_qqRsO60CNQ,2007-02-10,FTVjHBPsv2sN_noreBF_OQ,4,nEwaBIELZIXXakxt2igyiA
92343,NiBzh0kHusvH5rdnpm7yVw,2007-02-11,9xQp5YGmDJfPOP9_zVyRWA,4,nEwaBIELZIXXakxt2igyiA
92345,VMPSdoBgJuyS9t_x_caTig,2007-05-07,ok_3ujAdm2Ajm1-uzxJQFA,3,nEwaBIELZIXXakxt2igyiA
92346,3QfcfPCJSo0z2v1bkdUemQ,2007-02-10,VKb8seUE98ZNI--slfDI8Q,4,nEwaBIELZIXXakxt2igyiA
92347,0vyh1UE4HH8ayZtXNxIfeQ,2007-02-10,WAcRx3HFntJyx6GkgCTo_w,1,nEwaBIELZIXXakxt2igyiA
92348,x8h3A9dOKux99qAp6Bakbg,2007-02-10,NWDOIdugxBdmLvEXwUiTbA,3,nEwaBIELZIXXakxt2igyiA
92349,ues2rFe_hbRC7s232PX5QA,2007-02-10,IUV-X2TAin7jU5hJTJEJrw,2,nEwaBIELZIXXakxt2igyiA
92350,IsADZMYEJKXTtPfN9YsiBA,2007-02-11,mCfoUcBBzMLBRPIBQIaIKw,4,nEwaBIELZIXXakxt2igyiA
92351,6mqfcZI2I6Y8QGBPiFAsnQ,2007-02-11,7WWCTq4W74XgS9-ZD1eCdQ,3,nEwaBIELZIXXakxt2igyiA
92352,aLf_bFRNxxGdte8GrIAN4g,2007-02-16,FQonamt2gtTn8UGdFivAJw,3,nEwaBIELZIXXakxt2igyiA
92355,EgtyW19V-64c6PmRuvzSEA,2007-02-11,m-AwUCCoeKwaIHUVVxFBZQ,4,nEwaBIELZIXXakxt2igyiA
92357,SBnpT6JDbah-5l_52GM5sw,2007-03-05,dcuZJXMNGbauZsEYXWiTNA,4,nEwaBIELZIXXakxt2igyiA
92359,c7ZTyqSG4v4ZVwK3vuDklQ,2007-02-10,cOLFUB07QH6kRJZU6xXuKw,5,nEwaBIELZIXXakxt2igyiA
92360,gwKOawUNlVvt-b38LNgpLw,2007-02-16,jax_-YwSwM6G1DjkcMBunQ,4,nEwaBIELZIXXakxt2igyiA
92361,wWpw4gbA9B6VWt85351TvA,2007-02-10,S-PzJdTENNxebqDDajuU6A,4,nEwaBIELZIXXakxt2igyiA
92362,1-wuGggkiX5rGS6e2qTP7Q,2007-02-10,dmZzxTp5ZCOyyCE4djvEog,5,nEwaBIELZIXXakxt2igyiA
92363,oezMXnkdUQMuMH7RuKaiyw,2007-02-16,pgRrBQjDVL5vz6iyy1vDrA,4,nEwaBIELZIXXakxt2igyiA
92364,VGKq16vCdPPHMoryy6XTHg,2007-02-10,Ou1YiR1UPwf4kYqZyr3Q8Q,4,nEwaBIELZIXXakxt2igyiA
92366,FEH0i7SnTH81k451ZadKIQ,2007-02-25,day5iCGy6-x3YIfTCe9xiA,5,nEwaBIELZIXXakxt2igyiA
92367,LYpujMCxfrHcSO_NA1BRQg,2007-02-10,8l58FCsSrkxxyyexhoU0WA,3,nEwaBIELZIXXakxt2igyiA
93743,110iMPMPEEjFlf8HKVq84g,2007-08-22,EeVZx5nUZ13nmet7a0sgsA,4,mpeE03Ul_rvLQ4Io-o6Sjg
93753,HVYzoYynIH9lZiwnCaPngQ,2007-08-10,X1L1OxxP_PD-lLvLxdY7gA,4,mpeE03Ul_rvLQ4Io-o6Sjg
93792,V05RCDj9Me-1O7VHpT1oXw,2007-09-12,gYQUyjWBUEUkdZIRBpuqwQ,3,mpeE03Ul_rvLQ4Io-o6Sjg
94896,mnU3iGsL55MCWXiWV3AcAQ,2007-08-03,x-L5S2oiyAKHIKSsXkmiuw,5,IDBmm77l1Tgf8oUY1uNhxw
95195,y-5xgUA-5TblxftyC6VjVw,2007-09-21,xQdSzokwgu_XbAqmChituQ,4,RhO48tfLO1GD76lr33PSTQ
96206,fQt4D34vcJNtEf8Q4zte3w,2007-08-24,Uq5nfHTPobEpZOJxiWWOHQ,5,_64q3QQbUg4BknYri7fCPA
96207,uBCRRQJ4ukFaE_UyY6T1uQ,2007-10-16,P1uIP6t6L5blaVO6E5Uh6w,4,_64q3QQbUg4BknYri7fCPA
96208,g8oxQ1Ji9mr9PMjhEfaWSg,2007-10-16,TpK-XSUoIzESLh_mvN0o1A,2,_64q3QQbUg4BknYri7fCPA
98659,yfHYCkQaupRzWU8FIgxUPg,2007-07-08,2Mhez78SQgOkiqJhuRFN4A,4,azJdiNqAMu3pomfyU77DWQ
98662,MbAsfN3wwV22K7GZsgcBqA,2007-09-05,tEwrprHjEOFdyoNxrof6dQ,2,azJdiNqAMu3pomfyU77DWQ
98665,r4ciMR2jSUPWpwFbxXVejg,2007-07-08,IF_3d1dMiQg5HdlYWAypkQ,3,azJdiNqAMu3pomfyU77DWQ
98668,PBEUEK39haiJhQzuW4tnYQ,2007-07-08,EmZb8t5aNZ3ERkzqVByz1Q,5,azJdiNqAMu3pomfyU77DWQ
99025,-vCLrTTgw6pBufdarW8ynA,2007-12-04,EPtkHFmtv38teEM06hErjg,5,I7NlxVcCs2akeluwv2S7lg
99027,SB1uPuZGKOWtoCKFFP2ODg,2007-12-27,Su_06Anbsl24wTzlWAhHgw,5,I7NlxVcCs2akeluwv2S7lg
99030,0NgePUfXd2TG0kWgsQRq0A,2007-12-27,rktYdtvGHOJ882HJleXJnA,4,I7NlxVcCs2akeluwv2S7lg
99032,pL-QrHxQ0kHBDA1ZyOjGQw,2007-12-04,sBhC_ymCcCaXafPxVjtHoQ,5,I7NlxVcCs2akeluwv2S7lg
99037,ibkwcLZwaJ1pnPJVaI_-uA,2007-12-04,NuK6opVOcSXDQAUjZ3tOQQ,5,I7NlxVcCs2akeluwv2S7lg
99041,Tne2tfl0S0iLre2O5XALvQ,2007-12-27,0HH8i485CZzffvlyJHTKvg,2,I7NlxVcCs2akeluwv2S7lg
104603,rtlsfmdufArhk-47sWIf2w,2007-08-20,xoRSATEXABTjV1Xxi0_Xdw,5,g8M9Fpi6PABod1XfTF636w
106007,74C1z6cqEdvJVgETTcEodw,2007-01-13,gJeIhOn-lJC50AoSx9jghA,5,5pkKmvYlcxQNag1ym6gaEg
106092,aGDo7GDN5YLvpYykpSLkbw,2007-03-29,SOTsHooqd54Wiiysg6GzRQ,2,k5VdkWr1pAMh4miQI8gXhA
110006,kJ34esV7NSbnLZeYzx4Rug,2007-10-19,JEfN-zJrk-7mEJDu7umquw,5,4JEvzQeabKJPqAhy2Wqe0A
110320,HwEDsb1xtRBTuFwATTRjpA,2007-05-17,GxS5gQHyrPLdbWDrstAPkA,3,Xx_CmzqtusAcZs-2ZCJuRQ
110322,tJg3Q4M5x6YimNEmK00h0g,2007-05-18,T_Dl-A1p23UOr9IKT6W3xQ,5,Xx_CmzqtusAcZs-2ZCJuRQ
110325,X2rmU0jFqzlFjELLiZty4A,2007-05-18,bxXyAMynvsNrYfzp7osStw,5,Xx_CmzqtusAcZs-2ZCJuRQ
