,business_id,date,review_id,stars,user_id
9412,Rb2s2-2kIvbPXnPEuM_OBg,2008-11-10,niUttZsfQWwDnfP-UtCjyg,4,TuAuPTDZEldXkOt0a-n4Xg
9414,03hgFWEcDg205hOCnswwiQ,2008-08-15,UOisgHGTBqzQtYozvaIgTQ,1,TuAuPTDZEldXkOt0a-n4Xg
9415,A5Rkh7UymKm0_Rxm9K2PJw,2008-08-15,5njDTvIo4eTO5kiWausnkQ,4,TuAuPTDZEldXkOt0a-n4Xg
9416,2weQS-RnoOBhb1KsHKyoSQ,2008-08-15,sqMwxQBpge8QGXQ1HJmw0A,5,TuAuPTDZEldXkOt0a-n4Xg
9417,7ibuDLfx8gEhESAufYIySw,2008-08-15,oBz8lqLSBTOj7voC5sw3Dg,5,TuAuPTDZEldXkOt0a-n4Xg
9421,0ldxjei8v4q95fApIei3Lg,2008-10-03,HVpEaYgi_M2sDLrJ1hj-DQ,5,TuAuPTDZEldXkOt0a-n4Xg
9423,UYh1N1xQhOh-a7nX92xPzQ,2008-09-29,ed9eUaL7a0pWpbbpbgGosA,3,TuAuPTDZEldXkOt0a-n4Xg
9424,_3FxLxdg1unUQc3QqIgJuA,2008-10-03,Xae6Q68bs7iwoaoZqChQ9w,5,TuAuPTDZEldXkOt0a-n4Xg
9425,KXITXbKuE60WSUDs7NZVLQ,2008-09-29,LvhNuzU3j4C8TVaebTIPVA,3,TuAuPTDZEldXkOt0a-n4Xg
9426,0ahghcpWQVkm4lEFwx-peA,2008-10-03,H-sqdABrQLF3EPVNFPce6g,2,TuAuPTDZEldXkOt0a-n4Xg
9427,pLMPpaJ7whp86uL_3ezwMg,2008-08-15,8AxKhS_eOSB22sk2D4ekiA,2,TuAuPTDZEldXkOt0a-n4Xg
9428,dPbvWt-6YVxtGkeh7f9JpQ,2008-08-15,t3B6DJMkY09Aiy8Py9HMjA,4,TuAuPTDZEldXkOt0a-n4Xg
9429,ZIUs7gncPOX0OXr1ZYviAQ,2008-10-16,BGN212HMWz38Z2B0-apDXA,2,TuAuPTDZEldXkOt0a-n4Xg
9430,rTS8LsUmNIiXsXydE49tPA,2008-08-15,Hr3wOgHfOCuOxYPnOuYLBA,4,TuAuPTDZEldXkOt0a-n4Xg
9531,9_0FtoabuC42T7AWDk5_sA,2008-07-04,_Hz1noOQ6GOeZ5DdHjko-A,4,AjYAaN1BYSRKwooe2i7QeA
10019,Hz6pXloEBWboBaJuEpk0JQ,2008-04-02,E-BRzVsNxm_tVY56YfIqLg,3,F7sNNrk6LwlDzQTwjX9V7Q
10143,GWS5s8HSm1zjqMLJD7wQLg,2008-07-24,P8GgMUak_rAhWBx037aNXg,4,RLJX96Lar9UoZ3xsPAidlw
10144,CpNMXASiwtJv5eCDf0n63g,2008-01-14,_IO-C0_Vmt4ttgDndsYDGg,4,RLJX96Lar9UoZ3xsPAidlw
10355,xyMZdF9Xh9N6il831_Czsg,2008-12-24,QXCLFg2YYqkXPh9riWbsDA,4,YmTUXcWWuk3Hc0O7FMiOMg
10359,e880MGw6C6PJL-n3EJoY_g,2008-12-24,B504DD2_Z9qWxDghXK-BBg,2,YmTUXcWWuk3Hc0O7FMiOMg
10360,G08JhVHKBexdzkezTM1rUQ,2008-12-08,9hPVB1YQm-_uVew752vkDA,5,YmTUXcWWuk3Hc0O7FMiOMg
10362,eS29S_06lvsDW04wVrIVxg,2008-12-08,ukktrUzeTKKk4soaSVHfUA,5,YmTUXcWWuk3Hc0O7FMiOMg
10363,wl0QZqAzr1DelslQ02JGCQ,2008-12-08,cTU5jpjBzuODjq2uDq8j2g,4,YmTUXcWWuk3Hc0O7FMiOMg
10364,89uU51kOiQXbJHVA3C6XMQ,2008-12-08,eGyjqDoFVSXNV-FZGIAXBw,5,YmTUXcWWuk3Hc0O7FMiOMg
10367,-QIQLK8RR6rl7v19cAQQHg,2008-12-24,1Axb6PA42ZjIeQ66DqZLIg,1,YmTUXcWWuk3Hc0O7FMiOMg
10368,P8IsTiHq5Hesa6UPL604ww,2008-12-08,DPL051ERwEWg44kWvPvJbw,4,YmTUXcWWuk3Hc0O7FMiOMg
10369,62HZvu4RyAnhRswWn3e7qA,2008-12-24,_9Bv6GvHdz-uilOGesJPXQ,3,YmTUXcWWuk3Hc0O7FMiOMg
10375,qnql60YyttH_nMfufiHHtw,2008-12-24,-vbnEC1qw9-GlGnH9x10lg,3,YmTUXcWWuk3Hc0O7FMiOMg
10940,DqAKVS9zdjepVOa46yKyVw,2008-08-19,0pyaZlRomdfuFEKmH67gdA,4,o5dkMSnJ1G-OkgIaZvojOQ
10941,OtVNeY6IfUh3CIOCzmfg3A,2008-04-23,4auUmv5DYB0QeCGkKCwWWg,5,o5dkMSnJ1G-OkgIaZvojOQ
10943,bKxKPGmkwH-Q-GSbt7chNA,2008-05-13,nQT489HA8MDl5T2nvrQBKw,1,o5dkMSnJ1G-OkgIaZvojOQ
10944,q2WTpKRmii5lhJdAv4Nxsg,2008-08-10,5V2qxZmOKZ4q2wezkzX9SQ,4,o5dkMSnJ1G-OkgIaZvojOQ
10945,_4Gpn_NIM94D9OFucgfaJQ,2008-10-12,t_viwWdNf5aOkSZpb82XYw,3,o5dkMSnJ1G-OkgIaZvojOQ
10946,8OeHn9KCbICuRBs_XiDDUA,2008-06-24,uROrAzOrCRx5RJu30dL9IA,5,o5dkMSnJ1G-OkgIaZvojOQ
11278,jQkZFnVTIH2i3wJx-fj2pg,2008-07-24,mngcKaIXxuPTUPMDJG_5jQ,1,5WBPFk782THxZACRee6YhA
11655,p5gYhrjlaeDhbLmsnRSKxg,2008-05-27,wLk41Tk7uRZQ4JsDZvZo8A,3,sEx1Ua3yNjxBdJ_vJ9amfA
12367,0nyM_mub7LxN6Dx7tYpMaA,2008-08-19,gln77up_G5OgReZoQbswrw,5,HO5p59ERRiDxsX0ulrr8Mg
13690,N9oZ9GDPf65x6zv7fsKJvA,2008-07-27,NFRZDaUay00yOv9-JhlGQg,5,ruKzoTHD-eKce5wmVPfO7w
13912,TCWMgOiV0PxQkWE1SyBIWQ,2008-04-05,rIBXpNmuwkPRocS7pIC1IQ,1,m7K-vHOY4qeb_pM3PiZKTg
14849,GHS1rVjO-RMcRB6WJLpCDQ,2008-07-05,padPyr-DEJ_1EkGlXHr40w,4,I7LL9NnrtCOd3bYNHiqKhg
15281,ECKXHrl2GqNKRMG9jp4trg,2008-06-09,A2D2M4yXI_AzHlKH5WUc3w,5,6TF976VCKgkZkxU149u-HQ
15287,b3vRI8yXNK34hgC0Wd4Iag,2008-09-08,TB7nlX0n8_mWMItS4g6srA,3,r1or_2ck3sylcZJJ9BX9ug
15290,El4FC8jcawUVgw_0EIcbaQ,2008-01-22,AgpxdE4DICpRd_a_TcS1sw,5,r1or_2ck3sylcZJJ9BX9ug
16221,pKX8dGwgogydrBupj6HGLg,2008-08-14,0EeR547wiP_3N-gB2ixBqg,5,dcmalio_QvAuehLhwc0xSg
16222,gOOdzjVxP7Z7bGjsstRjcw,2008-08-14,frXx4NUx9HAZwBCTrNFzcg,5,dcmalio_QvAuehLhwc0xSg
16398,ZkGDCVKSdf8m76cnnalL-A,2008-05-12,mt6JAKHR1brl9pSIWlUYSQ,3,3I-gaE0r2cjXWDSUiZnZ6w
17419,6bDpJirSVqt-NXz04vJ8ug,2008-12-30,psNkFfBp0kYOmVArQb-IZQ,1,K5pAN2dD-THL-wRBZmL5HQ
17425,j5nPiTwWEFr-VsePew7Sjg,2008-12-30,OHaS0Sd5TBteZuj08BLb3Q,5,K5pAN2dD-THL-wRBZmL5HQ
17427,yfxDa8RFOvJPQh0rNtakHA,2008-12-30,_oJ5n74N1pRh-AvVH2r7KQ,4,K5pAN2dD-THL-wRBZmL5HQ
17563,xWpy6al-9u02BZz00Kbbyg,2008-12-30,EgCREQnQ2jPVsCr_cNzqUA,1,bnLw-jMIuUsWBJ6rilrvzg
17567,wPxfla_k8v7ofL7g-QcP8Q,2008-11-07,TTcpx719W55mu5zfd9Uu5w,3,bnLw-jMIuUsWBJ6rilrvzg
17568,gHDlF6Dc-4EmxdsBsinygg,2008-10-24,OdWuop3r9h-jQ-uN8nJPdQ,3,bnLw-jMIuUsWBJ6rilrvzg
17569,nc7YTLSXEWPG4Q0WlI5iPQ,2008-11-07,IRcyNmpg6Qle3OTicsiwdA,5,bnLw-jMIuUsWBJ6rilrvzg
17571,AZveQUZIFuMJWrqmrhqQ4g,2008-10-24,fZ-iWfbVOy6jB-G13ve0TQ,5,bnLw-jMIuUsWBJ6rilrvzg
17572,MYn-VzURyyDQqz0l5-PmDQ,2008-12-30,TgQNW962-6a71TlyzUzDEw,4,bnLw-jMIuUsWBJ6rilrvzg
17573,6RSbdKeccFWbCOIQHKbK7A,2008-11-07,BPqTYJym5hmE9V_owA4AIQ,5,bnLw-jMIuUsWBJ6rilrvzg
17575,QORQnn9U6QHac09XX-nAKg,2008-12-30,NnmiytZSICS0r0HjGIVx4w,4,bnLw-jMIuUsWBJ6rilrvzg
17577,sj9EGBYtg-k2wddhKmrAKw,2008-12-30,9BI8Z6A9KBcLSOWmsLTjhw,4,bnLw-jMIuUsWBJ6rilrvzg
17581,EHmxhhpj2kwYhCgKdRXmqw,2008-11-07,gS9tpdE6QBesiDkWtdo6Vw,3,bnLw-jMIuUsWBJ6rilrvzg
18089,ePt0qmZgU-fjqMoM1M2U3Q,2008-08-03,E5kYDdAZ45c5FsENBnpUjw,5,p6ciuugLXnwkZGq6jWlibA
18093,5FIOXmUE3qMviX9GafGH-Q,2008-08-03,1WJsII-Zse-wGZ9vRes4IA,4,p6ciuugLXnwkZGq6jWlibA
18199,BEc3HRXw8xSEL2C6e47jRQ,2008-04-20,aCXzzcIHkELq6UM8piRZYQ,5,hSSH0eOcJniAqONBsShzpA
18666,ICUCAzUZFiWkYs7iCtNCQg,2008-09-11,qfUb8muLnVb_X1nCUJUZTw,4,6v7Wpd6LP0Ae1a9Zo6eP8A
18706,j5nPiTwWEFr-VsePew7Sjg,2008-07-18,R_qU-LP4iLYnrkLkYS_DrQ,4,YGSYCVKzusQQXrN4l7DoTw
18856,A1YMl0rf3_05HtnL-1noqg,2008-05-27,pFdPTpo9p3lSFSnEE0sCoQ,2,mwRyn17dZ7s5gvNggwQxOw
18857,zDyv4CoaYvAgQhgr1IK1sg,2008-09-04,LH8t-d0XkgDrmznJKLbIoA,3,mwRyn17dZ7s5gvNggwQxOw
19419,XZbuPXdyA0ZtTu3AzqtQhg,2008-03-18,cSPAG0SH5bW4hpeNU3QJ6A,4,yDbtyjFQKhqLhCFjfqQ08A
19421,0q_BHpxbikVtPRRLRu-U0g,2008-03-14,a7pQIOx8dXKBwRivNGvlCQ,4,yDbtyjFQKhqLhCFjfqQ08A
19425,UUGoM4q4i8rK2CBRS0xDAw,2008-03-18,wETewHz9FdkPINfMThkEBg,5,yDbtyjFQKhqLhCFjfqQ08A
19426,KskYqH1Bi7Z_61pH6Om8pg,2008-03-11,1E7QdUwagvAU6htxXJISZg,5,yDbtyjFQKhqLhCFjfqQ08A
20189,oZcbn7ENit23xbCsyu9xbA,2008-01-27,lMdPHLBgClL4Dy7348AJNw,4,0EVp6PQAFol_p598oQZiMg
20296,bAdlbqHs4ayJxOXOUFQDyw,2008-08-07,YDnVGl32Ggf8hN3R5vuciQ,5,dBBVtn98mdEV35BvAHfvRQ
20298,CkncJJ9tKgsGULXTTKmfdw,2008-08-07,_sZyoCODXpcjZqf-lrnrbQ,5,dBBVtn98mdEV35BvAHfvRQ
20299,whAwdYVty-jSNRhrYT2zHA,2008-12-23,QTK1t2UVaLKPlBQln6Q8qQ,4,dBBVtn98mdEV35BvAHfvRQ
20348,X9ZxpDLM1WlS36C2RwVaUA,2008-07-03,YjrrpuK7iFNXZ7DvzoGBAw,5,jZcsa9kRg_wG9y-hwhigTA
20665,gbcqFDuHX31jylGxC2cKhA,2008-11-16,V6Nc8RVKbKl1gI26n2eDRw,2,yKtvaBqMSItUFVhY5lZQeA
21072,L2c-qKZWumCmOCR-dqBLrg,2008-05-10,IFRTurfgkLPWMnOcF6cE1Q,3,zNDWvPyyByDk8CmQ6jAK9w
21356,Pb5AfEWAB8GWlHyy-p-l1g,2008-07-13,tuzSMZLj9Y6ejQDOiqH9BQ,4,IvdQT2LcpTLm77sB4R2XxA
21357,yqqXDVl7ZJaiDDbuCFXqMg,2008-08-03,f4Wm4GOwJlpXPswdMdJrrA,4,IvdQT2LcpTLm77sB4R2XxA
21756,L7SKlQ4hH12eIqmabXzE0Q,2008-07-17,w3naNKYYQd4XvwK221wLhw,5,wwDkSvC-LMjko3inNe9pXg
22375,pr2nYg8i4mjW6J2fM-Y5dA,2008-10-30,5rVEb8crter1lMDTyyj8ww,5,CC84op2tA4y5nd1JRZTp2Q
22378,Rj3wnYT1QAxpJlRT5mMc-g,2008-01-21,iIwA0LVP_OPzgcjOQyS_ag,4,CC84op2tA4y5nd1JRZTp2Q
23013,nfdNvM0HFCDmnJ5eHMnuNg,2008-02-28,-K13kDXDwAUblX08-5CoQQ,5,SWqV4HCiCAZ91GPWKadeVQ
23123,V1zvcs3Ba30qM7hgb69GyQ,2008-10-30,g-rfJZGbBVAKOXd1t6WTIw,5,NIiFO8m4feKvX9mIq-vxeA
23124,JVfZlAiBvnFCQq2LuYRjSw,2008-10-27,HxDLQyGwRHXery5-EIDUsQ,5,NIiFO8m4feKvX9mIq-vxeA
23125,6o9Y55T6uJndAfl4QHsKdw,2008-10-31,bTO1PiR9gYKT9vI0JSVGig,4,NIiFO8m4feKvX9mIq-vxeA
23126,RMDh7sP27mHdmy_urulwAg,2008-10-27,38zmetZd7b4MrjNYeGwq2w,4,NIiFO8m4feKvX9mIq-vxeA
23127,arMUREmwbM8D8PQFPwwISQ,2008-10-30,UUUam8ksqNCyWT1zfsnK8A,5,NIiFO8m4feKvX9mIq-vxeA
23205,PebX-Sf_h4FJGgsRAA5Fng,2008-11-11,u1Otfjo41OCB-Ix7vvL1Ew,5,YpcYhbI0sj1807eHz0j5Uw
